0,11.0000,25.0000
1,33.0000,74.0000
2,31.0000,44.0000
3,28.0000,0.0000
4,27.0000,1.0000
5,11.0000,24.0000
6,11.0000,25.0000
7,11.0000,26.0000
8,20.0000,46.0000
9,27.0000,62.0000
10,26.0000,58.0000
11,17.0000,38.0000
12,11.0000,26.0000
13,11.0000,25.0000
14,12.0000,27.0000
15,18.0000,40.0000
16,21.0000,47.0000
17,18.0000,39.0000
18,13.0000,31.0000
19,12.0000,28.0000
20,14.0000,32.0000
21,20.0000,45.0000
22,18.0000,41.0000
23,15.0000,34.0000
24,11.0000,26.0000
25,11.0000,25.0000
26,11.0000,25.0000
27,11.0000,26.0000
28,18.0000,38.0000
29,26.0000,53.0000
30,27.0000,57.0000
31,20.0000,46.0000
32,12.0000,28.0000
33,11.0000,25.0000
34,11.0000,26.0000
35,12.0000,27.0000
36,17.0000,38.0000
37,19.0000,44.0000
38,16.0000,36.0000
39,11.0000,26.0000
40,11.0000,26.0000
41,12.0000,27.0000
42,15.0000,35.0000
43,16.0000,37.0000
44,15.0000,35.0000
45,12.0000,27.0000
46,12.0000,26.0000
47,13.0000,29.0000
48,13.0000,29.0000
49,17.0000,38.0000
50,16.0000,36.0000
51,12.0000,28.0000
52,11.0000,26.0000
53,11.0000,26.0000
54,14.0000,31.0000
55,19.0000,42.0000
56,19.0000,44.0000
57,16.0000,36.0000
58,12.0000,28.0000
59,12.0000,28.0000
60,13.0000,29.0000
61,15.0000,32.0000
62,13.0000,29.0000
63,11.0000,25.0000
64,11.0000,26.0000
65,17.0000,40.0000
66,23.0000,51.0000
67,21.0000,46.0000
68,13.0000,29.0000
69,11.0000,25.0000
70,11.0000,25.0000
71,11.0000,25.0000
72,11.0000,26.0000
73,19.0000,40.0000
74,25.0000,47.0000
75,25.0000,50.0000
76,18.0000,40.0000
77,12.0000,27.0000
78,11.0000,26.0000
79,12.0000,27.0000
80,15.0000,35.0000
81,16.0000,37.0000
82,13.0000,29.0000
83,11.0000,25.0000
84,11.0000,25.0000
85,11.0000,25.0000
86,13.0000,30.0000
87,17.0000,38.0000
88,18.0000,41.0000
89,13.0000,31.0000
90,14.0000,32.0000
91,19.0000,41.0000
92,20.0000,45.0000
93,19.0000,42.0000
94,13.0000,30.0000
95,12.0000,28.0000
96,12.0000,27.0000
97,12.0000,28.0000
98,13.0000,29.0000
99,12.0000,26.0000
100,11.0000,26.0000
101,13.0000,30.0000
102,21.0000,47.0000
103,26.0000,59.0000
104,25.0000,56.0000
105,18.0000,41.0000
106,12.0000,27.0000
107,11.0000,26.0000
108,12.0000,28.0000
109,15.0000,34.0000
110,19.0000,43.0000
111,16.0000,35.0000
112,11.0000,26.0000
113,11.0000,25.0000
114,12.0000,27.0000
115,17.0000,38.0000
116,23.0000,52.0000
117,25.0000,57.0000
118,21.0000,46.0000
119,13.0000,29.0000
120,11.0000,25.0000
121,11.0000,25.0000
122,11.0000,25.0000
123,11.0000,25.0000
124,12.0000,26.0000
125,14.0000,31.0000
126,21.0000,44.0000
127,23.0000,46.0000
128,22.0000,44.0000
129,17.0000,35.0000
130,12.0000,27.0000
131,11.0000,25.0000
132,11.0000,25.0000
133,11.0000,25.0000
134,13.0000,28.0000
135,22.0000,44.0000
136,29.0000,57.0000
137,31.0000,60.0000
138,28.0000,55.0000
139,20.0000,41.0000
140,13.0000,28.0000
141,11.0000,25.0000
142,11.0000,25.0000
143,11.0000,25.0000
144,11.0000,25.0000
145,12.0000,26.0000
146,13.0000,29.0000
147,15.0000,29.0000
148,18.0000,28.0000
149,20.0000,24.0000
150,26.0000,29.0000
151,29.0000,36.0000
152,26.0000,38.0000
153,19.0000,31.0000
154,14.0000,26.0000
155,11.0000,25.0000
156,11.0000,25.0000
157,11.0000,25.0000
158,12.0000,25.0000
159,15.0000,24.0000
160,20.0000,23.0000
161,23.0000,21.0000
162,25.0000,20.0000
163,24.0000,20.0000
164,23.0000,22.0000
165,20.0000,23.0000
166,17.0000,24.0000
167,14.0000,25.0000
168,14.0000,25.0000
169,15.0000,25.0000
170,15.0000,25.0000
171,15.0000,25.0000
172,15.0000,25.0000
173,17.0000,24.0000
174,20.0000,24.0000
175,23.0000,24.0000
176,25.0000,24.0000
177,24.0000,24.0000
178,21.0000,24.0000
179,18.0000,25.0000
180,15.0000,25.0000
181,17.0000,25.0000
182,18.0000,25.0000
183,18.0000,25.0000
184,18.0000,25.0000
185,18.0000,25.0000
186,17.0000,25.0000
187,19.0000,24.0000
188,20.0000,24.0000
189,21.0000,24.0000
190,22.0000,24.0000
191,22.0000,24.0000
192,21.0000,24.0000
193,19.0000,25.0000
194,18.0000,25.0000
195,16.0000,25.0000
196,14.0000,25.0000
197,13.0000,25.0000
198,16.0000,25.0000
199,22.0000,23.0000
