0,13.0000,0.0000
1,7.0000,9.0000
2,14.0000,30.0000
3,11.0000,25.0000
4,11.0000,25.0000
5,30.0000,66.0000
6,13.0000,1.0000
7,24.0000,0.0000
8,10.0000,0.0000
9,12.0000,0.0000
10,13.0000,0.0000
11,12.0000,0.0000
12,15.0000,22.0000
13,15.0000,30.0000
14,13.0000,25.0000
15,11.0000,23.0000
16,11.0000,23.0000
17,12.0000,27.0000
18,18.0000,41.0000
19,20.0000,44.0000
20,14.0000,32.0000
21,11.0000,25.0000
22,11.0000,25.0000
23,11.0000,25.0000
24,12.0000,17.0000
25,12.0000,3.0000
26,10.0000,1.0000
27,7.0000,4.0000
28,6.0000,4.0000
29,5.0000,4.0000
30,11.0000,14.0000
31,18.0000,27.0000
32,25.0000,19.0000
33,23.0000,8.0000
34,15.0000,4.0000
35,13.0000,2.0000
36,12.0000,4.0000
37,12.0000,6.0000
38,12.0000,6.0000
39,12.0000,7.0000
40,14.0000,12.0000
41,20.0000,35.0000
42,11.0000,17.0000
43,6.0000,7.0000
44,5.0000,5.0000
45,7.0000,12.0000
46,11.0000,19.0000
47,13.0000,15.0000
48,14.0000,8.0000
49,15.0000,11.0000
50,18.0000,18.0000
51,16.0000,11.0000
52,14.0000,1.0000
53,13.0000,0.0000
54,13.0000,0.0000
55,12.0000,0.0000
56,8.0000,0.0000
57,4.0000,0.0000
58,4.0000,0.0000
59,8.0000,11.0000
60,17.0000,33.0000
61,12.0000,27.0000
62,11.0000,25.0000
63,11.0000,25.0000
64,11.0000,24.0000
65,11.0000,22.0000
66,13.0000,17.0000
67,15.0000,10.0000
68,17.0000,15.0000
69,16.0000,9.0000
70,13.0000,1.0000
71,13.0000,0.0000
72,13.0000,0.0000
73,13.0000,0.0000
74,11.0000,1.0000
75,9.0000,10.0000
76,8.0000,12.0000
77,8.0000,9.0000
78,7.0000,8.0000
79,8.0000,5.0000
80,9.0000,7.0000
81,11.0000,15.0000
82,11.0000,20.0000
83,12.0000,24.0000
84,21.0000,45.0000
85,24.0000,54.0000
86,14.0000,30.0000
87,11.0000,23.0000
88,12.0000,19.0000
89,13.0000,9.0000
90,13.0000,2.0000
91,14.0000,0.0000
92,14.0000,0.0000
93,13.0000,1.0000
94,9.0000,6.0000
95,13.0000,21.0000
96,19.0000,34.0000
97,26.0000,50.0000
98,31.0000,62.0000
99,33.0000,69.0000
100,30.0000,55.0000
101,14.0000,0.0000
102,13.0000,1.0000
103,13.0000,6.0000
104,13.0000,14.0000
105,13.0000,16.0000
106,12.0000,13.0000
107,10.0000,8.0000
108,10.0000,4.0000
109,10.0000,2.0000
110,10.0000,2.0000
111,11.0000,3.0000
112,13.0000,7.0000
113,14.0000,14.0000
114,14.0000,21.0000
115,14.0000,24.0000
116,13.0000,24.0000
117,12.0000,23.0000
118,12.0000,23.0000
119,13.0000,23.0000
120,13.0000,23.0000
121,14.0000,21.0000
122,14.0000,18.0000
123,14.0000,16.0000
124,14.0000,17.0000
125,14.0000,18.0000
126,13.0000,20.0000
127,13.0000,21.0000
128,13.0000,22.0000
129,13.0000,21.0000
130,13.0000,21.0000
131,14.0000,20.0000
132,14.0000,20.0000
133,14.0000,20.0000
134,13.0000,22.0000
135,13.0000,22.0000
136,13.0000,21.0000
137,14.0000,20.0000
138,14.0000,19.0000
139,14.0000,20.0000
140,13.0000,22.0000
141,13.0000,22.0000
142,14.0000,21.0000
143,14.0000,21.0000
144,14.0000,21.0000
145,13.0000,22.0000
146,13.0000,22.0000
147,14.0000,21.0000
148,14.0000,20.0000
149,14.0000,19.0000
150,14.0000,20.0000
151,14.0000,21.0000
152,13.0000,22.0000
153,13.0000,22.0000
154,13.0000,22.0000
155,14.0000,22.0000
156,14.0000,22.0000
157,14.0000,22.0000
158,13.0000,22.0000
159,13.0000,22.0000
160,14.0000,22.0000
161,14.0000,22.0000
162,14.0000,22.0000
163,13.0000,22.0000
164,14.0000,22.0000
165,14.0000,22.0000
166,13.0000,22.0000
167,14.0000,22.0000
168,14.0000,22.0000
169,13.0000,22.0000
170,14.0000,22.0000
171,14.0000,22.0000
172,14.0000,22.0000
173,13.0000,22.0000
174,13.0000,22.0000
175,14.0000,22.0000
176,14.0000,21.0000
177,14.0000,21.0000
178,14.0000,22.0000
179,13.0000,22.0000
180,13.0000,22.0000
181,14.0000,22.0000
182,14.0000,22.0000
183,14.0000,22.0000
184,14.0000,22.0000
185,13.0000,22.0000
186,13.0000,22.0000
187,14.0000,22.0000
188,14.0000,22.0000
189,14.0000,22.0000
190,14.0000,22.0000
191,14.0000,22.0000
192,13.0000,22.0000
193,13.0000,23.0000
194,14.0000,22.0000
195,14.0000,22.0000
196,14.0000,22.0000
197,14.0000,22.0000
198,14.0000,22.0000
199,13.0000,22.0000
