0,16.0000,32.0000
1,13.0000,0.0000
2,22.0000,46.0000
3,9.0000,14.0000
4,24.0000,52.0000
5,19.0000,33.0000
6,13.0000,0.0000
7,13.0000,0.0000
8,16.0000,15.0000
9,22.0000,44.0000
10,17.0000,33.0000
11,13.0000,24.0000
12,15.0000,25.0000
13,17.0000,23.0000
14,18.0000,23.0000
15,19.0000,26.0000
16,15.0000,21.0000
17,12.0000,18.0000
18,14.0000,22.0000
19,19.0000,33.0000
20,19.0000,31.0000
21,16.0000,19.0000
22,13.0000,10.0000
23,13.0000,11.0000
24,16.0000,23.0000
25,21.0000,38.0000
26,20.0000,38.0000
27,16.0000,29.0000
28,14.0000,23.0000
29,15.0000,22.0000
30,17.0000,22.0000
31,18.0000,22.0000
32,16.0000,20.0000
33,14.0000,17.0000
34,14.0000,19.0000
35,17.0000,31.0000
36,20.0000,37.0000
37,18.0000,32.0000
38,15.0000,22.0000
39,15.0000,19.0000
40,16.0000,20.0000
41,17.0000,23.0000
42,17.0000,25.0000
43,16.0000,25.0000
44,15.0000,24.0000
45,16.0000,23.0000
46,18.0000,26.0000
47,17.0000,25.0000
48,16.0000,21.0000
49,16.0000,22.0000
50,17.0000,28.0000
51,18.0000,29.0000
52,17.0000,28.0000
53,16.0000,23.0000
54,16.0000,20.0000
55,16.0000,18.0000
56,16.0000,21.0000
57,16.0000,24.0000
58,17.0000,26.0000
59,16.0000,25.0000
60,17.0000,24.0000
61,18.0000,27.0000
62,17.0000,23.0000
63,15.0000,19.0000
64,16.0000,21.0000
65,19.0000,28.0000
66,19.0000,28.0000
67,16.0000,19.0000
68,15.0000,20.0000
69,19.0000,29.0000
70,20.0000,30.0000
71,14.0000,15.0000
72,25.0000,41.0000
73,7.0000,1.0000
74,17.0000,11.0000
75,26.0000,43.0000
76,22.0000,28.0000
77,12.0000,8.0000
78,10.0000,8.0000
79,18.0000,22.0000
80,25.0000,35.0000
81,21.0000,20.0000
82,17.0000,8.0000
83,18.0000,12.0000
84,20.0000,17.0000
85,20.0000,15.0000
86,19.0000,10.0000
87,18.0000,7.0000
88,18.0000,9.0000
89,20.0000,14.0000
90,20.0000,11.0000
91,19.0000,7.0000
92,18.0000,6.0000
93,18.0000,10.0000
94,18.0000,8.0000
95,18.0000,5.0000
96,18.0000,5.0000
97,20.0000,10.0000
98,18.0000,8.0000
99,17.0000,4.0000
100,16.0000,3.0000
101,17.0000,3.0000
102,18.0000,4.0000
103,18.0000,6.0000
104,18.0000,6.0000
105,17.0000,4.0000
106,17.0000,3.0000
107,16.0000,2.0000
108,17.0000,3.0000
109,17.0000,4.0000
110,18.0000,7.0000
111,19.0000,8.0000
112,18.0000,7.0000
113,18.0000,5.0000
114,17.0000,4.0000
115,17.0000,4.0000
116,17.0000,4.0000
117,17.0000,4.0000
118,16.0000,3.0000
119,17.0000,3.0000
120,17.0000,4.0000
121,17.0000,3.0000
122,17.0000,3.0000
123,17.0000,4.0000
124,16.0000,4.0000
125,17.0000,4.0000
126,17.0000,4.0000
127,17.0000,4.0000
128,17.0000,3.0000
129,16.0000,2.0000
130,16.0000,1.0000
131,17.0000,1.0000
132,17.0000,3.0000
133,17.0000,4.0000
134,17.0000,4.0000
135,16.0000,2.0000
136,16.0000,1.0000
137,17.0000,2.0000
138,17.0000,2.0000
139,16.0000,3.0000
140,16.0000,3.0000
141,16.0000,2.0000
142,16.0000,2.0000
143,17.0000,2.0000
144,17.0000,2.0000
145,17.0000,1.0000
146,17.0000,1.0000
147,17.0000,1.0000
148,16.0000,1.0000
149,16.0000,1.0000
150,16.0000,1.0000
151,16.0000,1.0000
152,17.0000,2.0000
153,17.0000,2.0000
154,17.0000,3.0000
155,17.0000,3.0000
156,17.0000,3.0000
157,17.0000,3.0000
158,16.0000,2.0000
159,16.0000,2.0000
160,16.0000,1.0000
161,17.0000,2.0000
162,17.0000,1.0000
163,17.0000,2.0000
164,17.0000,2.0000
165,17.0000,2.0000
166,16.0000,2.0000
167,16.0000,2.0000
168,17.0000,2.0000
169,18.0000,3.0000
170,18.0000,3.0000
171,17.0000,2.0000
172,17.0000,1.0000
173,17.0000,1.0000
174,16.0000,1.0000
175,16.0000,1.0000
176,16.0000,2.0000
177,17.0000,2.0000
178,17.0000,3.0000
179,17.0000,2.0000
180,17.0000,2.0000
181,17.0000,1.0000
182,17.0000,1.0000
183,17.0000,1.0000
184,17.0000,1.0000
185,16.0000,1.0000
186,16.0000,1.0000
187,16.0000,1.0000
188,16.0000,1.0000
189,16.0000,1.0000
190,16.0000,1.0000
191,17.0000,1.0000
192,17.0000,1.0000
193,17.0000,1.0000
194,17.0000,1.0000
195,17.0000,1.0000
196,17.0000,1.0000
197,17.0000,0.0000
198,17.0000,0.0000
199,17.0000,0.0000
