10722	Never make a #decision when you're #angry and never make a #promise when you're #happy. #wisewords	anger
20722	I can never find the exact #emoji that I'm after at the exact moment that I need it 	fear
30722	@Nikhilv95 @LydiajaneF I wish, I really, truly wish, that I had just a modicum of your banter. 	joy
40722	Be strong &amp; courageous. Do not be terrified or discouraged, for the LORD your God will be with you wherever you go.	sadness
10723	Keep in mind. We're all weak. Don't insult people just because they're human.	anger
20723	STAY JADED everyone is #terrible	fear
30723	@mark_slifer actually maybe we were supposed to die and my donation saved our lives?? 	joy
40723	Let the #MrRobot binge begin. #nerdshow #compelling #dark	sadness
10724	@TDsNation i watch all your videos but i like madden better!	anger
20724	My mind always seems to work its best at night #restless	fear
30724	Misery loves company. The church ought to be a place where it finds none.\n-Pastor Kris Theobald #joy 	joy
40724	Anyway I'm in a car with a furious white men and I have a really funny story to tell when I'm sober 😂	sadness
10725	Projection is perception. See it in someone else? You also at some level have that within you.  #worry	anger
20725	@mdthib This is so lovely! Or I am frightened, not sure which! But, wow!	fear
30725	@Spacekatgal @outmagazine Its okay to be trans just rejoice with the trans in the trans way. By the way it's not your business, so why care?	joy
40725	#RiceFODays now I am Alex Butler's class on financial management. Starts off with a great, relevant class discussion: movies and sunk costs	sadness
10726	So Rangers v Celtic ll #revenge	anger
20726	@SueWallace78 peanut butter???? You some kinda pervert?? 	fear
30726	@berniedole looks that way. But let's think about Rohan last week ... #optimism	joy
40726	There is no dark side in the moon. In fact, it's all dark.'\nGerry O'Driscoll at the end of 'The Dark side of the Moon'	sadness
10727	@lethargytyler ehhh I guess. I want to everyone I've ever burst out laughing in front of😂	anger
20727	Don't forget 2 test yr #smoke #alarm, #carbon #monoxide #detector #batteries. It could save your #life. 🐈🐩 #Lovinleeds	fear
30727	At 12:01, Tumblr became sentient. At 1.:02, Tumblr posted gn animated gif about it. At 12:03, Tumblr shipped itself.	joy
40727	@BluesfestByron second artist announcement looking good #bluesfest2017  #Music #byronbay	sadness
10728	@kateracculia @themathofyou It's true! I reverse-engineered the drink. It's a scientific method. I hear it's all the rage.	anger
20728	courage the cowardly dog is like american horror story for kids	fear
30728	#LMFAO @MSNBC 's #racepimp Tamron Hall used the words 'fscts' and 'MSNBC' in the same sentence  #libtard #biasedmedia #neverHillary	joy
40728	now playing yung fav song ni chavs #sober 😂	sadness
10729	@KodieBurch yesss..apparently you've been popular on snap 🙄	anger
20729	@Lillie_Billy don't worry me and my mans @JJB1Owens gave him a piece of our mind	fear
30729	Research has determined 70% of #laughter is actually #anxiety.	joy
40729	@BlurtAlerts 'the darkest of nights can be bright, the solemn of faces lights up with a smile'. -@Totemprince believe in me, as I do in you	sadness
10730	When a grown adult doesn't drink or has never drank before I just assume they were raised around a raging alcoholic and they want no parts.	anger
20730	$100 says Teufel is 'reassigned' within the organization before next year, but I wish it was sooner... #Mets #thirdbasecoach  #lgm	fear
30730	@NebulaJoker No, they aren't. Episodes are animated during the week before they air.	joy
40730	@kcbbcxo don't get discouraged! it's early on &amp; it can get overwhelming. keep reading &amp; use cue cards 😊 it'll get better!!	sadness
10731	@EAMaddenNFL @EASPORTS I played a game where John Elway was sacked 3x and fumbled all 3x. Is this the same John elway I know of??? 	anger
20731	@MiSSLiNDZO no. 😭 the last two we were out-bidded. So we got kinda discouraged so now we are taking our sweet time. The market is stupid tho	fear
30731	@iyaycruz lets see chirp	joy
40731	Damn gud #premiere #LethalWeapon...#funny and 	sadness
10732	#Zumba, #PiYo and #HIIT sessions. Sweaty, burning but sooooooo good! #missedoutonsummerbikinibodybutwintersunbodywilldo	anger
20732	We're very busy #coding a whole network manager for #unity3d based on #steamworks networking. #gamedev #indiedev #3amDeadTime #horror #game	fear
30732	Val is far too cheery for my liking ✋🏻	joy
40732	I can't mourn Kid Cudi cause we have Travis Scott...	sadness
10733	@jamiesonhelen @MarianKeyes all three of my agin's on the pout .	anger
20733	@ChrisWarcraft The concept that a gay magazine feels like it has to cover terrible people -because they’re gay voices- seems all upside down	fear
30733	But i'll be a pity. 🐑 #lively	joy
40733	Be joyful in hope, patient in affliction, faithful in prayer. Romans 12:12	sadness
10734	Anger is cheap and politeness is expensive. Don't expect everybody to be polite. #ThoughtfulThursday  #politeness	anger
20734	... in the same speech.  However he did mention foreign hand and funding in terrorism in the country. 👍\n#ProudOfYouPrimeMinister	fear
30734	When your rewatching glee and break down in tears all over again. 😭😢 	joy
40734	Isaiah 40:31\nthose who trust in the Lord will find new strength.\nThey will soar high on wings like eagles.\nThey will run and not grow weary.	sadness
10735	don't give someone power by letting their words offend you	anger
20735	#Partners are willing to #walk alongside you without being #intimidated by you. #WhoIsIT #Part2 #RelationShift #CLifeMacon	fear
30735	Does anyone remember a movie that is animated in the late 70's called Shame of the Jungle John Bulushi was in it wild if that's your taste	joy
40735	@AMB4JC @drtonyevans It's our job, the job of people who r still sane,still ok in life, to help the lost to find themselves &amp; love eachother	sadness
10736	Rt @yoelamite i need that one back, that whole cd was hard, the one with a #rage flew through, rhyme flow, n the 1 u speak on the dollar	anger
20736	Mary astounded there at the concept of having leftover milk at the end of your cereal #GBBO	fear
30736	@ItWontCostMuch_ 'Bed done... floor will be done last... curtains! A-hah!' She tried to sound all happy and cheery but she really wasn't.--	joy
40736	Unmatched Party Specialist /co @T3RevNeverEnd #serious #job #titles	sadness
10737	Lot 100 would give Ghandi road rage	anger
20737	@smb_ryan @Kamper10 I couldn't care less about #GOTHAM. I haven't watched it since the mid point of season 1. #horrible	fear
30737	@weebtard sparkling water wyd	joy
40737	Honestly don't give af who wins out of us and pine, I'm just worried about getting drunk Saturday night😂	sadness
10738	@StutteringGiant at least his character in fast and furious pumped some adrenaline into the franchise. But that's about it	anger
20738	#nobody #understand what #advocate mean if you do then use it #right #never be #afraid so #positive word is. I can that is #POWERFUL	fear
30738	The #house no longer echoes with our #laughter. We light up our #memories of the #home and sit in the cold, #waiting. #amwriting #nostalgia	joy
40738	I don't think Luca understands how serious I am about Fall....he has no idea what's in store for him 😂😂	sadness
10739	How can I tell Happy Anniversary, when u are not happy..  #ampalaya #paitpaitanangpeg	anger
20739	Watched tna for the first time in a long time what the hell happened to the #hardyboys #impactonpop #wwe #terrible	fear
30739	@blackeyed_susie They ain't going away, and I don't want to see them hurt; changing hearts/minds is really our only option, no? 	joy
40739	I keep feeling the heaviness on my left hand and look down and I am in awe every single time 😍💍 #notusedtoit #imafiancée #wut	sadness
10740	I love when @pinksaltwarrior angry tweets bc it makes me laugh but also hate it bc it makes me miss her more	anger
20740	@carlybigelow13 first you take the room now you wanna beat me up 	fear
30740	#OneSimpleChange: Drink sparkling water instead of soft drinks to steer clear of fructose while still getting a refreshing carbonation kick.	joy
40740	the rappers who stayed true to the game is rich.	sadness
10741	when you find out the initiative isn't even a thing 😧 	anger
20741	The irony in that last is that Republicans - more likely to watch Fox News - distrust the news media more. Yet they can't see Fox's lies!	fear
30741	Dear everyone at HSSU, stop walking with your phones up so I can smile and wave at you and you can smile and wave back :(	joy
40741	@thetroche94 @ramiro_cedeno yeah if you want to become obese it is! 😅 I can afford it so I don't think it's that serious haha	sadness
10742	All this from a cigarette burning in Laura's hand, the angle of her chin, the purse of her lips.'(104) Gorgeous transition!@laurengrodstein	anger
20742	And there you go. After that wild start, wouldn't be surprised at all if Sweden wins this game. Too much experience there to panic.	fear
30742	$SRPT Why would Etep patients &amp; Mom's advocate for a drug if it did not work? Anyone listen to the Etep MD's @ Adcomm.. all were elated.	joy
40742	@Hails_Berry8 @sajedhariri23 varsity pine riding	sadness
10743	This all resent #India #Pakistan problem is save #NawazSharif\n@ImranKhanPTI\n@PTIofficial	anger
20743	The more videos @PanicAtTheDisco  post, the more i am convinced i might should not have done that  #Brendonati	fear
30743	Gas prices are hilarious. Cause they're simultaneously super subsidised and taxed	joy
40743	The difference between someone's selfies when they're happy vs. unhappy is absolutely amazing.	sadness
10744	#Awareness seek #shelter .#Letgo Old #habit of chasing #desires resultin in #anger #fear #worry .#Choose #Satisfaction within #Peace #Relax	anger
20744	For a team as big as Bayern and the they like to play football, their pitch is fucking dreadful. Certainly no Emirates pitch anyway.	fear
30744	.@POTUS Obama describes his temperament as 'steady &amp; on the buoyant side.'	joy
