10361	I don't get what point is made when reporting on Charlotte looting @CNNAshleigh. Why not explore what looting businesses symbolizes #outrage	anger
20361	onus is on Pakistan' : @MEAIndia after #Uri #terror attack	fear
30361	It is no coincidence that Lacan recorded infants' jubilant reactions to their mirror images in the noise.	joy
40361	When health insurance won't cover TMS but they let me know they cover ECT #mentalhealth #psychology  #TMS #ECT	sadness
10362	@ArcadianLuthier -- taking out his feelings on Kei unfairly. His lips form a frown as he tries to walk away.	anger
20362	#internationaldayofpeace Want peace,prepare for war. Destroy terror states like Pakistan	fear
30362	Be happy. Be who you want to be. If others don't like it, then let them be. Happiness is a choice. Life isn't about pleasing everybody....	joy
40362	@PurpleReplisol meden is frowning at you with her non existent face	sadness
10363	@laura221b I've left it for my dad to deal with 😂 My work is done as soon as it's felt the wrath of my slipper 😷	anger
20363	They're both awful in their own ways, but just saying. The way he treated Aniston alone makes him a nightmare male narcissist to be avoided.	fear
30363	Accept the challenges so that you can feel the exhilaration of victory!!	joy
40363	@realDonaldTrump negative campaign of doom and gloom don't win elections	sadness
10364	Leave it on there, rule,nimber 1 of carpet cleaning!!!  #worsethananatomicbomb #accidentlyspillbeeronthecarpet	anger
20364	Georgia Tech's Secondary is as soft as a marshmallow.  #horrible	fear
30364	Another joyful encounter in Tribez &amp; Castlez! I just met Mouchole, Ogre Cook! Do you want to know who that is? Download the game and find...	joy
40364	if you have been on depression too u shouldn't be judging him and exposing him to everyone, but helping him	sadness
10365	@m_warner21 Yikes. The wrath of Maddie...	anger
20365	#Muslims are the principle victims of #terrorism. More Muslims are dying at the hands of these #terrorists than anyone else. #YounusAlGohar	fear
30365	@bodwell_james did it not just enliven your soul	joy
40365	@mattwruff sadly there is constitutional RIGHT to have abortion. Yet there is constitutional RIGHT to life. Safety net protects those rights	sadness
10366	@Nigerianscamsss @TrillSmith you think I came back to twitter and not ruffle a few bushes? Tuh.	anger
20366	Angelino's been horrific	fear
30366	A 'non-permissive environment' is also called a 'battleground' - #MilSpeak #hilarious	joy
40366	@HeyCaraJay I am inconsolable at this GIF in context	sadness
10367	.@LEAFYSZERKER @markiplier is that an insult? Sounds like a job well done. it's red so it's done the job it was suppose to do #justsaying	anger
20367	@BaileyDemented @hsmitty3 ill kill u if u bully her 😤😤😤	fear
30367	@samvirwin fancy! I have some of those and I have never put them up, I should do that. Also, I vote jaunty angles then no one will judge	joy
40367	@StarklyDark 'Come here. Come on. Into my arms. I'm not going anywhere, Tony, I swear.' Steve told him, quiet and solemn.	sadness
10368	#Hudcomedy #AdamRowe  #insult Slutfaceshlongnugget	anger
